,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,perm_high_regi,perm_medium_regi,perm_low_regi,perm_high_glob2,perm_medium_glob2,perm_low_glob2,basin_id,group
82,34,Michelau,LU,LU_CONTACTFORM,Sure,6.091178,49.895421,6.091178,49.895421,,946.7,946.519,0,0.0191190451040498,2002-01-01,2021-07-31,20,235,7152,7152,0.0,0.0,7152.0,0.0,B,,1,6,"['BEWA0087', 'LU000001', 'LU000004', 'LU000008', 'LU000011', 'LU000015']",1.089,0.45,1.079,4.197,0.527,124.333,20.321,0.108,4.33,20.683,5.625,117.409,14.191,0.0,2.507,1.972,0.786,-0.081,0.051,14.926,1.166,2.0,210.192,3.948,3.0,565.199,451.913,212.407,6.588,25.005,7.895,0.578,0.214,10,1.106,0.0,0.0,0.0,100.0,3.368,96.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.233,70.0,50.0,51.537,42.55,37.554,19.895,9.238,1.412,1.435,0.181,0.633,0.041,0.057,0.487,0.4059999999999999,0.006,0.544,1.0,1.0,2.0,1.8,62.62,5.68,0.045,0.045,25.0,2.0,0.0,98.0,100.0,0.0,0.0,LU000015,Group_6
83,A664031002,L'ArentÃƒÂ¨le ÃƒÂ  Saint-Gorgon et ÃƒÂ  Sainte-HÃƒÂ©lÃƒÂ¨ne,FR,FR_EAUFRANCE,L'Arentèle à Saint-Gorgon et à Sainte-Hélène,6.645964,48.324169,6.645964,48.324169,295,55.0,64.746,2,-17.71999999999999,1990-12-14,2010-04-28,21,233,7012,4268,64.0,6737.0,0.0,275.0,A,,1,2,"['FR000152', 'FR003259']",0.875,0.295,1.207,2.215,0.571,136.647,27.845,0.173,2.762,6.98,1.836,19.013,4.679,0.0,2.964,2.16,0.729,-0.098,0.041,15.484,1.209,2.0,214.029,3.931,4.0,613.126,380.871,294.333,4.322,48.893,3.303,0.57,0.138,8,1.009,0.0,0.0,65.415,34.585,0.0,34.585,0.0,65.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.463,23.74,13.755,2.042,0.0,0.0,0.352,0.0,60.111,0.0,128.125,130.0,70.0,49.526,51.312,24.641,24.047,6.672,1.434,0.833,0.212,0.693,0.025,0.044,0.37,0.526,0.035,0.414,0.0,0.0,0.0,0.0,0.0,3.622,0.011,0.009,2.0,66.0,34.0,0.0,35.0,65.0,0.0,FR003259,Group_6
84,A901305050,A9013050,FR,FR_EAUFRANCE,La Sarre Rouge à Vasperviller,7.060836403,48.64078516,7.06429,48.640085,279,89.0,89.95,1,-1.067415730337082,1968-08-01,2023-09-30,56,651,19699,4410,450.0,19461.0,2.0,236.0,A,,1,1,['FR000184'],1.386,0.529,0.886,1.575,0.751,160.347,24.124,0.497,3.189,0.521,2.154,0.019,1.0,0.0,2.597,2.029,0.781,-0.024,0.044,15.213,1.165,1.0,215.936,3.892,4.0,987.742,500.163,278.499,13.552,3.934,41.051,0.619,0.096,10,0.885,0.0,0.0,4.121,95.879,0.0,95.879,0.0,4.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.207,0.096,2.697,0.0,0.0,0.0,0.0,0.0,97.207,0.0,85.281,130.0,30.0,42.592,73.202,17.596,9.202,6.326,1.616,1.813,0.236,0.721,0.021,0.009,0.033,0.842,0.096,0.042,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,5.0,98.0,2.0,0.0,96.0,4.0,0.0,FR000184,Group_6
85,2642090900,Hornbach,DE,DE_RP,RingweilerTalbach,7.365,49.18,7.365,49.18,,111.4,112.0,0,-0.5385996409335676,1972-11-01,2021-12-31,50,587,17855,17227,103.0,0.0,17855.0,0.0,B,,1,2,"['FR000194', 'DERP2015']",1.024,0.424,1.576,1.699,0.678,145.787,20.258,0.29,2.912,3.068,1.807,2.639,3.0,0.0,2.41,2.135,0.886,-0.043,0.036,17.294,1.167,2.0,224.465,4.128,3.0,426.659,323.861,231.419,6.975,20.757,9.012,0.57,0.165,8,1.0,0.0,0.0,50.561,49.439,0.0,49.439,0.0,50.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.273,29.572,44.154,0.0,0.0,0.0,0.0,0.0,26.273,0.0,117.568,130.0,30.0,47.819,40.459,28.0,31.541,10.099,1.371,1.171,0.182,0.634,0.047,0.253,0.339,0.361,0.0,0.5920000000000001,0.0,0.0,0.0,0.0,0.0,3.565,0.0,0.008,5.0,55.00000000000001,45.0,0.0,49.0,51.0,0.0,DERP2015,Group_6
86,A802101001,L'Orne Ã  Ã‰tain,FR,FR_EAUFRANCE,L'Orne à Étain,5.632484,49.21361,5.632484,49.21361,199,135.0,135.661,0,-0.4896296296296306,1997-01-01,2023-09-30,26,293,8612,3463,1157.0,7558.0,819.0,235.0,D,,1,2,"['FR000173', 'FR003274']",0.726,0.329,1.637,4.268,0.435,129.889,19.888,0.02,3.096,24.436,3.032,132.039,19.012,0.0,2.433,2.177,0.895,-0.108,0.029,15.824,1.199,2.0,219.702,4.164,4.0,392.848,241.257,200.734,1.886,84.087,0.031,0.588,0.124,8,1.308,0.0,0.0,99.295,0.705,0.705,0.0,0.0,99.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.214,0.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,123.233,130.0,50.0,55.274,37.293,35.308,27.398,5.316,1.369,1.015,0.168,0.62,0.021,0.384,0.196,0.332,0.0579999999999999,0.5800000000000001,0.0,0.0,1.0,0.4,1.1,2.101,0.089,0.032,1.0,0.0,100.0,0.0,1.0,99.0,0.0,FR003274,Group_6
87,2684050700,Peltzerhaus,DE,DE_RP,Uessbach,7.079,50.067,7.079,50.067,,175.95,177.0,0,-0.5967604433077643,1976-11-01,2021-12-31,46,539,16405,15766,92.0,0.0,16405.0,0.0,B,,1,1,['DERP2036'],0.855,0.406,1.592,3.595,0.48,132.372,21.492,0.052,3.313,17.878,4.035,100.614,12.181,0.0,2.053,2.002,0.975,0.016,0.046,16.804,1.171,4.0,226.097,4.094,3.0,650.755,412.643,126.426,7.308,20.671,10.284,0.515,0.181,8,1.04,6.238,12.093,74.705,6.964,0.0,6.964,0.0,74.705,12.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.238,0.0,0.0,0.0,99.99959180453992,0.0,0.0,0.0,0.0,0.0,0.0,126.023,130.0,30.0,52.075,40.233,36.972,22.795,8.398,1.395,1.467,0.164,0.614,0.034,0.239,0.276,0.4489999999999999,0.0,0.515,0.0,0.0,1.0,0.28,0.83,5.087,0.0,0.0,16.0,1.0,52.0,47.0,7.000000000000001,87.0,6.0,DERP2036,Group_6
88,2628085400,AlsdorfOberecken,DE,DE_RP,Nims,6.462,49.883,6.462,49.883,,263.9,264.0,0,-0.0378931413414258,1956-11-01,2021-12-31,66,780,23713,23071,89.0,0.0,23713.0,0.0,B,,1,3,"['DERP2009', 'DERP2010', 'DERP2011']",0.893,0.38,1.536,2.135,0.578,136.635,20.312,0.189,2.928,7.655,1.98,14.91,5.595,0.0,2.351,1.972,0.839,-0.047,0.054,15.933,1.175,2.0,217.308,4.009,3.0,622.81,415.843,207.315,5.572,29.325,3.682,0.461,0.177,8,1.149,0.0,3.342,73.281,23.377,2.838,20.539,19.978,53.303,3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.327,46.891000000000005,0.0,22.782,0.0,0.0,0.0,0.0,27.423,2.904,103.158,130.0,30.0,51.677,38.68,36.18,25.139,9.748,1.382,1.448,0.163,0.611,0.036,0.204,0.485,0.274,0.0,0.689,0.0,0.0,0.0,0.0,0.0,4.962,0.0,0.0,15.0,31.0,52.0,17.0,23.0,77.0,0.0,DERP2011,Group_6
89,99141002,Reuland,BE,BE_SPW,Our,6.15180238,50.18825793,6.15180238,50.18825793,,357.0,357.829,0,-0.2322128851540638,1998-01-01,2021-12-31,24,288,8766,8766,0.0,0.0,8766.0,0.0,B,,1,4,"['BEWA0067', 'BEWA0106', 'BEWA0107', 'BEWA0066']",1.351,0.49,1.082,3.634,0.515,127.435,18.215,0.087,4.792,10.5,3.0,92.542,13.543,0.0,2.799,1.859,0.664,-0.097,0.075,13.77,1.174,2.0,202.967,3.754,3.0,706.491,502.736,340.973,5.857,22.08,2.533,0.563,0.139,10,1.112,0.0,1.234,23.568,75.198,0.0,75.198,0.0,23.568,1.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,77.402,130.0,50.0,52.378,41.251,38.601,20.148,8.612,1.389,2.054,0.2,0.649,0.046,0.0,0.5660000000000001,0.379,0.004,0.5660000000000001,0.0,0.0,0.0,0.0,0.0,7.497,1.4,3.429,16.0,3.0,3.0,94.0,75.0,25.0,0.0,BEWA0066,Group_6
90,A807101001,L'Orne Ã  Boncourt,FR,FR_EAUFRANCE,L'Orne à Boncourt,5.830467,49.162566,5.830467,49.162566,185,399.0,399.488,0,-0.1223057644110274,1967-10-12,2023-09-30,56,594,17714,9646,2729.0,16739.0,755.0,220.0,D,,1,3,"['FR000173', 'FR003274', 'FR003275']",0.821,0.343,1.357,4.211,0.412,126.762,21.461,0.021,3.805,33.059,3.816,140.549,23.065,0.0,2.364,2.189,0.926,-0.096,0.027,15.892,1.198,2.0,220.927,4.17,4.0,396.776,234.044,187.384,1.799,86.144,0.337,0.686,0.147,8,1.467,0.0,0.0,94.332,5.668,5.668,0.0,0.0,94.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.668,0.0,0.332,0.0,0.0,0.0,0.0,0.0,0.0,120.354,130.0,30.0,55.278,37.129,35.626,27.245,5.659,1.369,1.048,0.159,0.602,0.034,0.464,0.204,0.271,0.023,0.668,0.0,0.0,2.0,0.54,1.4,2.06,0.638,0.19,3.0,0.0,100.0,0.0,6.0,94.0,0.0,FR003275,Group_6
91,A657111001,La Vezouze Ã  LunÃ©ville,FR,FR_EAUFRANCE,La Vezouze à Lunéville,6.486774,48.594883,6.486774,48.594883,220,559.0,561.009,0,-0.3593917710196806,1969-01-01,2023-09-30,55,654,19823,15079,173.0,18480.0,0.0,1343.0,C,,1,7,"['FR000148', 'FR000149', 'FR000150', 'FR003254', 'FR003255', 'FR003256', 'FR003257']",0.991,0.42,1.921,2.652,0.529,136.471,26.764,0.146,3.604,12.606,2.513,46.334,9.34,0.0,2.36,2.174,0.922,-0.009,0.034,15.566,1.172,1.0,221.09,4.014,4.0,762.731,315.765,221.395,4.043,55.164,3.537,0.553,0.195,8,1.365,0.0,0.0,67.205,32.795,15.824,16.971,22.356,44.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.875,57.078,5.047,0.0,0.0,0.0,16.889,0.0,20.986,0.0,120.09,130.0,30.0,48.34,43.731,27.761,28.508,7.654,1.357,2.625,0.188,0.661,0.039,0.248,0.27,0.39,0.051,0.518,0.0,0.0,2.0,0.34,1.1,3.311,0.063,0.119,5.0,27.0,73.0,0.0,33.0,67.0,0.0,FR003257,Group_6
92,A909106050,La Sarre Ã  Keskastel,FR,FR_EAUFRANCE,La Sarre à Keskastel,7.038975,48.969778,7.038975,48.969778,208,879.0,882.027,0,-0.3443686006825988,1967-01-01,2023-09-30,57,665,20185,10493,542.0,19204.0,32.0,949.0,C,,1,8,"['FR000183', 'FR000184', 'FR000185', 'FR000186', 'FR003292', 'FR003293', 'FR003294', 'FR003295', 'FR003296']",0.872,0.365,1.922,2.35,0.544,141.118,24.525,0.165,3.291,14.851,2.76,23.268,5.059,0.0,2.373,2.114,0.891,-0.01,0.035,15.702,1.159,1.0,220.764,4.0,3.0,987.742,317.369,210.438,4.608,52.695,6.529,0.632,0.198,8,1.042,0.487,0.0,82.0,17.513,0.574,16.939,24.08,57.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.0,18.975,76.887,2.608,1.529,0.0,0.0,2.03,0.0,16.945,0.0,114.089,130.0,0.0,47.322,38.838,27.792,31.89,8.593,1.353,1.28,0.19,0.652,0.053,0.165,0.328,0.3789999999999999,0.049,0.493,0.0,0.0,9.0,13.71,79.34,3.591,0.158,1.208,10.0,19.0,81.0,0.0,18.0,82.0,0.0,FR003296,Group_6
93,A788101001,A7881010,FR,FR_EAUFRANCE,La Seille à Metz,6.188152,49.100774,6.188152,49.100774,163,1280.0,1272.141,0,0.613984374999994,1964-10-01,2015-09-21,52,602,18217,8805,401.0,17846.0,0.0,371.0,A,,1,8,"['FR000169', 'FR000170', 'FR000171', 'FR000172', 'FR003268', 'FR003269', 'FR003270', 'FR003271']",0.662,0.313,1.853,2.921,0.53,130.208,23.996,0.082,2.696,18.045,6.207,71.478,12.964,0.0,2.084,2.196,1.054,0.006,0.027,16.491,1.168,1.0,227.009,4.189,3.0,418.997,236.468,167.029,2.796,67.266,0.067,0.552,0.191,9,4.694,0.0,0.0,97.81,2.19,0.552,1.638,51.59,46.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.228000000000002,87.163,0.0,0.61,0.0,0.0,5.82,0.0,6.408,0.0,125.376,130.0,30.0,52.931,28.153,31.088,40.759,8.23,1.276,1.547,0.148,0.592,0.04,0.503,0.273,0.162,0.012,0.776,0.0,0.0,12.0,7.75,37.72,2.54,0.559,0.55,6.0,8.0,92.0,0.0,2.0,98.0,0.0,FR000171,Group_6
94,A550061001,A5500610,FR,FR_EAUFRANCE,La Moselle à Pont-Saint-Vincent,6.100578,48.607446,6.100578,48.607446,215,3070.0,3078.638,0,-0.2813680781758931,1988-09-16,2023-09-30,36,421,12770,6196,28.0,11910.0,850.0,10.0,B,,1,30,"['FR000124', 'FR000125', 'FR000126', 'FR000127', 'FR000128', 'FR000129', 'FR000130', 'FR000131', 'FR000132', 'FR000133', 'FR000134', 'FR000135', 'FR000136', 'FR000137', 'FR000138', 'FR000139', 'FR003234', 'FR003235', 'FR003236', 'FR003237', 'FR003238', 'FR003239', 'FR003240', 'FR003241', 'FR003242', 'FR003243', 'FR003244', 'FR003245', 'FR003246', 'FR000140']",1.504,0.519,1.285,2.827,0.564,130.788,22.3,0.169,4.799,5.157,2.325,63.727,12.64,0.0,3.052,2.127,0.697,-0.114,0.04,14.804,1.209,2.0,210.3,3.905,1.0,1350.794,454.449,214.002,6.352,40.618,11.541,0.57,0.184,8,1.438,20.125000000000004,7.129,51.317,21.429,6.799,14.63,19.632,31.685,7.129,0.0,0.0,0.0,0.0,0.0,18.542,0.28,0.0,1.303,21.616,41.861,11.643,24.879,0.0,0.0,4.141,0.0,17.475,0.0,119.533,130.0,30.0,47.921,48.119,24.356,27.525,8.098,1.403,1.719,0.186,0.649,0.055,0.173,0.331,0.412,0.019,0.504,2.0,2.0,19.0,6.35,34.59,4.552,0.377,0.412,21.0,25.0,48.0,27.0,21.0,59.0,20.0,FR000140,Group_6
95,26100100,BundespegelPerl ,DE,DE_BU,Mosel,6.369,49.473,6.369,49.473,,11522.0,11500.0,0,0.1909390730775907,1975-01-01,2021-07-31,46,541,16467,16436,547.0,0.0,16467.0,0.0,B,,1,113,"['DEBU1956', 'FR000124', 'FR000125', 'FR000126', 'FR000127', 'FR000128', 'FR000129', 'FR000130', 'FR000131', 'FR000132', 'FR000133', 'FR000134', 'FR000135', 'FR000136', 'FR000137', 'FR000138', 'FR000139', 'FR000140', 'FR000141', 'FR000142', 'FR000143', 'FR000144', 'FR000145', 'FR000146', 'FR000147', 'FR000148', 'FR000149', 'FR000150', 'FR000151', 'FR000152', 'FR000153', 'FR000154', 'FR000155', 'FR000156', 'FR000157', 'FR000158', 'FR000159', 'FR000160', 'FR000161', 'FR000162', 'FR000163', 'FR000164', 'FR000165', 'FR000166', 'FR000167', 'FR000168', 'FR000169', 'FR000170', 'FR000171', 'FR000172', 'FR000173', 'FR000174', 'FR000175', 'FR000176', 'FR000177', 'FR000178', 'FR000179', 'FR000180', 'FR000181', 'FR000182', 'FR003234', 'FR003235', 'FR003236', 'FR003237', 'FR003238', 'FR003239', 'FR003240', 'FR003241', 'FR003242', 'FR003243', 'FR003244', 'FR003245', 'FR003246', 'FR003247', 'FR003248', 'FR003249', 'FR003250', 'FR003251', 'FR003252', 'FR003253', 'FR003254', 'FR003255', 'FR003256', 'FR003257', 'FR003258', 'FR003259', 'FR003260', 'FR003261', 'FR003262', 'FR003263', 'FR003264', 'FR003265', 'FR003266', 'FR003267', 'FR003268', 'FR003269', 'FR003270', 'FR003271', 'FR003272', 'FR003273', 'FR003274', 'FR003275', 'FR003276', 'FR003277', 'FR003278', 'FR003279', 'FR003280', 'FR003281', 'FR003282', 'FR003283', 'FR003284', 'FR003285', 'FR003286', 'FR003287', 'FR003288']",1.123,0.446,1.738,2.618,0.598,137.568,22.087,0.173,3.657,5.19,2.854,37.375,5.315,0.0,2.503,2.159,0.862,-0.06,0.033,14.287,1.204,2.0,212.6,3.948,3.0,1350.794,335.598,135.952,4.671,54.393,6.302,0.559,0.182,8,2.943,7.552,3.002,70.24600000000001,19.2,8.671,10.529,17.79,52.456,3.002,0.0,0.0,0.0,0.0,0.0,6.645,0.157,0.388,0.362,19.131,63.545,6.521,10.803,0.0,0.0,7.545,0.251,10.607,0.728,113.957,130.0,30.0,50.709,40.76,29.13,30.109,7.772,1.361,1.817,0.174,0.624,0.066,0.284,0.256,0.353,0.0249999999999999,0.54,5.0,5.0,92.0,41.3,203.05,3.329,3.29,3.028,51.0,21.0,68.0,11.0,19.0,73.00000000000001,8.0,DEBU1956,Group_6
96,10,Bissen,LU,LU_CONTACTFORM,Attert,6.056414,49.784853,6.056414,49.784853,,291.5,291.757,0,-0.0881646655231578,2002-01-01,2021-07-31,20,235,7152,7152,0.0,0.0,7152.0,0.0,B,,1,1,['LU000002'],1.056,0.459,0.947,2.413,0.573,129.667,18.01,0.221,3.696,9.55,2.078,14.197,5.451,0.0,2.398,2.048,0.854,-0.096,0.044,16.287,1.178,2.0,218.396,4.099,3.0,551.658,348.362,222.564,4.819,37.594,2.34,0.688,0.121,8,1.119,0.0,0.0,70.05199999999999,29.948,1.654,28.294,11.164,58.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.026,61.573,2.301,21.1,0.0,0.0,0.0,0.0,0.0,15.026,98.276,150.0,30.0,51.274,41.417,33.193,25.39,8.217,1.393,1.195,0.176,0.643,0.049,0.15,0.5,0.3,0.0,0.65,0.0,0.0,0.0,0.0,0.0,3.921,0.0,0.0,14.0,20.0,59.0,21.0,30.0,70.0,0.0,LU000002,Group_7
97,3,Pfaffenthal,LU,LU_CONTACTFORM,Alzette,6.132266,49.620647,6.132266,49.620647,,360.5,387.289,0,-7.431067961165046,2002-01-01,2021-07-31,20,235,7152,7152,0.0,0.0,7152.0,0.0,B,,1,5,"['FR003289', 'FR003290', 'FR003291', 'LU000009', 'LU000013', 'LU000016']",0.846,0.391,1.448,2.135,0.554,135.833,20.963,0.217,2.875,9.652,1.969,2.196,3.071,0.0,2.219,2.146,0.967,-0.063,0.033,17.198,1.196,2.0,225.948,4.307,3.0,455.85,330.355,242.268,3.565,59.161,1.383,0.57,0.173,8,1.264,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.785,84.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.785,109.436,130.0,30.0,49.537,40.787,31.656,27.556,7.446,1.389,0.961,0.154,0.579,0.219,0.189,0.3,0.249,0.023,0.489,0.0,0.0,0.0,0.0,0.0,2.863,0.004,0.009,15.0,14.000000000000002,86.0,0.0,0.0,100.0,0.0,LU000016,Group_7
98,A600101001,La Meurthe Ã  Fraize,FR,FR_EAUFRANCE,La Meurthe à Fraize,7.002529,48.18473,7.002529,48.18473,498,67.0,67.143,0,-0.2134328358208965,1971-07-08,2023-09-30,53,623,18886,7524,192.0,18280.0,0.0,606.0,A,,1,1,['FR003250'],2.531,0.786,0.955,1.985,0.68,156.082,27.048,0.601,6.632,0.661,1.889,10.533,6.691,0.0,3.432,1.896,0.553,-0.111,0.075,15.325,1.229,2.0,207.342,3.849,1.0,1298.148,894.728,503.706,15.751,3.408,52.58,0.571,0.146,4,0.802,94.168,5.832,0.0,0.0,0.0,0.0,0.0,0.0,5.832,0.0,0.0,0.0,0.0,0.0,92.167,0.0,0.0,2.001,0.0,0.0,21.459,78.541,0.0,0.0,0.0,0.0,0.0,0.0,89.701,130.0,30.0,41.787,73.896,16.537,9.567,7.597,1.601,1.528,0.206,0.667,0.018,0.0,0.164,0.7150000000000001,0.096,0.164,0.0,0.0,0.0,0.0,0.0,11.555,0.0,0.0,3.0,4.0,0.0,96.0,0.0,6.0,94.0,FR003250,Group_7
99,A433301001,A4333010,FR,FR_EAUFRANCE,Le Neune à Laveline-devant-Bruyères,6.751787,48.185384,6.751787,48.185384,442,96.0,95.647,0,0.3677083333333275,1986-06-26,2023-09-30,38,446,13476,7404,135.0,12270.0,0.0,1206.0,C,,1,1,['FR000132'],1.793,0.474,1.311,2.056,0.65,139.333,22.777,0.299,4.958,1.556,1.839,25.462,10.141,0.0,3.977,1.929,0.485,-0.184,0.073,15.012,1.265,2.0,205.341,3.831,1.0,1076.658,613.841,439.576,7.905,21.309,12.905,0.603,0.161,2,0.952,11.101,50.719,0.0,38.18,0.0,38.18,0.0,0.0,50.719,0.0,0.0,0.0,0.0,0.0,11.101,0.0,0.0,0.0,1.769,0.0,17.833,80.398,0.0,0.0,0.0,0.0,1.769,0.0,126.042,130.0,30.0,40.561,75.833,14.635,9.531,9.385,1.592,0.917,0.211,0.686,0.026,0.081,0.413,0.461,0.016,0.494,0.0,0.0,0.0,0.0,0.0,6.803,0.0,0.0,1.0,45.0,0.0,55.00000000000001,38.0,51.0,11.0,FR000132,Group_7
100,A643112001,La Vezouze Ã  BlÃ¢mont et Ã  FrÃ©monville,FR,FR_EAUFRANCE,La Vezouze à Blâmont et à Frémonville,6.843861,48.588049,6.843861,48.588049,265,114.0,112.818,0,1.0368421052631598,1996-01-01,2023-04-02,28,194,4751,3012,5203.0,3997.0,0.0,754.0,E,,1,3,"['FR000148', 'FR003254', 'FR003255']",1.391,0.526,2.338,1.588,0.721,148.625,25.573,0.363,3.435,1.691,1.294,1.461,1.9,0.0,2.443,2.118,0.867,-0.012,0.037,15.239,1.162,1.0,219.648,3.969,4.0,762.731,409.847,258.068,8.354,23.385,15.726,0.586,0.188,10,1.02,0.0,0.0,37.011,62.989,2.845,60.144,0.0,37.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.256,24.554,5.19,0.0,0.0,0.0,0.0,0.0,70.256,0.0,108.435,130.0,30.0,43.116,61.73,22.391,15.878,8.791,1.523,1.341,0.229,0.712,0.027,0.042,0.134,0.6519999999999999,0.14,0.176,0.0,0.0,1.0,0.15,0.51,5.071,0.0,0.001,4.0,64.0,36.0,0.0,63.0,37.0,0.0,FR003254,Group_7
101,2628080000,Seffern,DE,DE_RP,Nims,6.5,50.064,6.5,50.064,,136.2,137.0,0,-0.587371512481653,1973-11-01,2021-12-31,49,576,17500,16862,93.0,0.0,17500.0,0.0,B,,1,2,"['DERP2009', 'DERP2010']",1.026,0.415,1.587,2.138,0.588,138.522,19.087,0.234,3.173,6.345,1.82,9.747,7.185,0.0,2.439,1.93,0.791,-0.062,0.061,15.947,1.181,2.0,215.58,3.945,3.0,622.81,480.601,315.87,6.578,20.671,5.713,0.642,0.117,8,1.112,0.0,5.582,71.864,22.554,0.0,22.554,0.0,71.864,5.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.397,21.272,0.0,36.332,0.0,0.0,0.0,0.0,42.397,0.0,95.109,130.0,30.0,50.802,39.985,38.679,21.336,10.737,1.404,1.612,0.177,0.63,0.018,0.044,0.5910000000000001,0.348,0.0,0.6350000000000001,0.0,0.0,0.0,0.0,0.0,6.065,0.0,0.0,12.0,25.0,47.0,28.000000000000004,23.0,77.0,0.0,DERP2010,Group_7
102,A983201001,A9832010,FR,FR_EAUFRANCE,La Nied Allemande à Faulquemont,6.61425,49.046536,6.61425,49.046536,242,187.0,185.901,0,0.5877005347593527,1984-04-28,2023-09-30,40,474,14333,4786,67.0,11970.0,847.0,1516.0,C,,1,1,['FR000201'],0.853,0.409,2.346,3.536,0.433,121.667,22.348,0.042,3.63,30.47,6.527,119.852,16.282,0.0,2.157,2.166,1.004,-0.017,0.028,17.702,1.171,1.0,228.193,4.198,3.0,406.318,278.588,238.518,2.362,71.086,0.0,0.698,0.145,9,1.132,0.0,0.0,100.0,0.0,0.0,0.0,74.663,25.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447,87.389,0.152,1.013,0.0,0.0,0.0,7.976,3.471,0.0,124.919,130.0,50.0,48.76,35.497,29.032,35.47,8.416,1.339,1.046,0.148,0.597,0.089,0.237,0.449,0.192,0.012,0.6859999999999999,0.0,0.0,1.0,1.08,1.62,2.914,0.0,0.022,4.0,6.0,94.0,0.0,0.0,100.0,0.0,FR000201,Group_7
